Causa - CID-BR-10,<1,1 a 4 anos,5 a 9 anos,10 a 14 anos,15 a 19 anos,20 a 24 anos,25 a 29 anos,30 a 34 anos,35 a 39 anos,40 a 44 anos,45 a 49 anos,50 a 54 anos,55 a 59 anos,60 a 64 anos,65 a 69 anos,70 a 74 anos,75 a 79 anos,80 anos e mais,Total,tipologia,sexo,ano,estado
078-082 DOENÇAS DO APARELHO DIGESTIVO,0,0,0,0,0,0,0,0,0,0,0.3889158969372872,0,0,0.38291410840430434,0.3819709702062642,0,0.7447019211725093,2.777298602725547,4.675801499445912,IR,F,2021,Piaui
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0,0,0,0,0,0,0,0,0,0.39844814931320116,0,0,0,0,0,0,0.7447019211725093,0.7935138864930134,1.9366639569787238,IR,F,2021,Piaui
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0,0,0,0,0,0,0,0.4074357015533485,0,0,0,0,0,0,0,0,0,0,0.4074357015533485,IR,F,2021,Piaui
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,0,0,0,0,0,0,0.35650623885918,0,0,0.39844814931320116,0,0,0,0,0.3819709702062642,0.7651841224294594,0.37235096058625466,1.5870277729860265,3.861488214380386,IR,F,2021,Piaui
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO",0,0,0,0,0,0,0.35650623885918,0,0.71301247771836,0,0,0,0,0,0,0,0,0,1.06951871657754,IR,F,2021,Piaui
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,2.7100271002710024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7100271002710024,IR,F,2021,Piaui
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",1.5485869144405726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1902708297395201,2.738857744180093,IR,F,2021,Piaui
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR,F,2021,Piaui
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,0,0.71301247771836,0,0.35650623885918,1.4260249554367197,1.06951871657754,0,1.06951871657754,0.35650623885918,0.35650623885918,0.35650623885918,0.71301247771836,0.71301247771836,0,0.35650623885918,0.35650623885918,0.35650623885918,0,8.19964349376114,IR,F,2021,Piaui
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,0,0,0,0,0,0.4177109440267334,0.36549707602339176,0,0.42172739541160587,1.6928285626346562,0,0,0.37768031189083817,0.36549707602339176,0,0.7553606237816763,0.37691885964912275,1.93234109864826,6.705561948089676,IR,M,2018,Piaui
032-052 NEOPLASIAS,0,0,0,0,0,0,0.7309941520467835,1.3157894736842104,0.42172739541160587,0.4232071406586641,0.840643274853801,0.7309941520467835,2.2660818713450293,1.827485380116959,1.8951700238249944,2.2660818713450293,1.5076754385964908,5.410555076215127,19.63640525014548,IR,M,2018,Piaui
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,0,0,0,0,0,0,0.36549707602339176,0,0,0,0,0,0,0,0,0,0,0.7729364394593038,1.1384335154826957,IR,M,2018,Piaui
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",0,0,0,0,0,0,0.36549707602339176,0,0.42172739541160587,0.4232071406586641,0.840643274853801,0.36549707602339176,0.7553606237816763,0.36549707602339176,1.8951700238249944,1.1330409356725146,0.7538377192982455,4.251150417026172,11.570628758597849,IR,M,2018,Piaui
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0,0,0,0,0,0.4385964912280701,0.8434547908232117,0.4232071406586641,1.6812865497076015,0.36549707602339176,0.7553606237816763,0,0,0,0.37691885964912275,0,4.884321531871739,IR,M,2018,Piaui
060-063 DOENÇAS DO SISTEMA NERVOSO,0,0,0,0.36549707602339176,0,0.4177109440267334,0,0,0.8434547908232117,0,0,0,0.37768031189083817,0,0,0,0,0,2.0043431227641753,IR,M,2018,Piaui
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,0,0,0,0,1.0964912280701753,0.8354218880534668,0.7309941520467835,0.8771929824561402,0.8434547908232117,2.962449984610649,1.2609649122807014,3.2894736842105257,3.776803118908382,5.116959064327485,3.0322720381199915,4.909844054580896,4.5230263157894735,22.415156744319805,55.67050495859769,IR,M,2018,Piaui
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,0.4315659679408138,0,0,0,0,0.4177109440267334,0.36549707602339176,0.4385964912280701,0.8434547908232117,0,0.4203216374269005,1.0964912280701753,1.1330409356725146,0.36549707602339176,1.1371020142949966,0.37768031189083817,1.884594298245614,5.797023295944779,14.708576067611432,IR,M,2018,Piaui
078-082 DOENÇAS DO APARELHO DIGESTIVO,0,0,0,0,0,0.4177109440267334,0.36549707602339176,0.4385964912280701,0,0.8464142813173282,2.101608187134503,1.4619883040935668,1.5107212475633525,1.0964912280701753,1.516136019059995,0.7553606237816763,1.1307565789473684,1.5458728789186074,13.18715386016477,IR,M,2018,Piaui
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3864682197296519,0.3864682197296519,IR,M,2018,Piaui
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7553606237816763,1.1307565789473684,1.93234109864826,3.818458301377305,IR,M,2018,Piaui
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,7.336621454993835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.336621454993835,IR,M,2018,Piaui
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",0.4315659679408138,0.36549707602339176,0.36549707602339176,0,0.36549707602339176,0,0,0,0,0,0,0.36549707602339176,0,0,0.3790340047649988,0,0,0,2.2725882767993797,IR,M,2018,Piaui
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR,M,2018,Piaui
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,0.41101520756267984,0,0,0.36549707602339176,3.654970760233917,5.847953216374268,4.751461988304093,4.751461988304093,2.9239766081871346,2.9239766081871346,1.0964912280701753,1.4619883040935668,1.0964912280701753,0.7309941520467835,1.4619883040935668,0.7309941520467835,0,1.0964912280701753,33.305752049667944,IR,M,2018,Piaui
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,0.3871467286101432,0,0,0.35650623885918,0,0.8912655971479498,0,0.8912655971479498,2.73321449792038,1.5099087763447618,1.2090211578702625,1.9805902158843338,4.143180613768848,3.8363171355498715,2.219755826859045,3.633217993079584,2.6803987588301306,6.992439609072468,33.46422874694491,IR,M,2021,Piaui
032-052 NEOPLASIAS,0,0,0,0,0.35650623885918,0,0,0,0.3904592139886257,0,0.4030070526234208,1.9805902158843338,1.6572722455075388,1.7050298380221647,4.43951165371809,2.0184544405997693,4.212055192447348,4.273157538877619,21.43604363052809,IR,M,2021,Piaui
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,0,0,0,0,0,0,0,0,0.7809184279772514,0,0,0,0,0,0,0,0,0.3884688671706926,1.169387295147944,IR,M,2021,Piaui
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",0,0,0,0.35650623885918,0,0,0,0.8912655971479498,0.7809184279772514,0.3774771940861905,1.2090211578702625,0.3961180431768666,1.2429541841306544,1.7050298380221647,1.4798372179060297,2.4221453287197225,2.6803987588301306,4.6616264060483115,18.203298392774713,IR,M,2021,Piaui
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0,0,0,0,0,0,0.3904592139886257,0.3774771940861905,1.2090211578702625,0,0.8286361227537695,0,0,0.4036908881199538,0.38291410840430434,0,3.592198685223106,IR,M,2021,Piaui
060-063 DOENÇAS DO SISTEMA NERVOSO,0,0,0,0,0,0,0,0.4456327985739749,0,0.3774771940861905,0.4030070526234208,0,0,0.4262574595055413,0.3699593044765075,0.4036908881199538,0.38291410840430434,2.3308132030241557,5.139752008814049,IR,M,2021,Piaui
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,0.3871467286101432,0,0,0,0,0,0,0.4456327985739749,1.9522960699431289,1.8873859704309532,2.0150352631171042,3.1689443454149333,3.3145444910150785,4.6888320545609545,6.289308176100628,8.47750865051903,4.212055192447348,20.588849960046716,57.42753970077999,IR,M,2021,Piaui
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,0.3871467286101432,0.35650623885918,0,0,0,0.4456327985739749,0.980392156862745,0,0,0.754954388172381,0.8060141052468416,1.1883541295306,1.2429541841306544,1.7050298380221647,1.1098779134295225,4.844290657439445,1.1487423252129132,9.323252812096623,24.29314827618719,IR,M,2021,Piaui
078-082 DOENÇAS DO APARELHO DIGESTIVO,0.3871467286101432,0,0,0,0,0,1.4705882352941173,0,0.3904592139886257,0.754954388172381,0.4030070526234208,0.7922360863537332,0,1.7050298380221647,1.8497965223825379,0.8073817762399076,1.9145705420215222,1.1654066015120779,11.640576985220633,IR,M,2021,Piaui
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4036908881199538,0,0.3884688671706926,0.7921597552906464,IR,M,2021,Piaui
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3699593044765075,0,0,0,0.3699593044765075,IR,M,2021,Piaui
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,0,0,0,0,0,0,0,0,0,0.3774771940861905,0.4030070526234208,0,0.41431806137688476,0,0.3699593044765075,0.4036908881199538,1.1487423252129132,1.1654066015120779,4.282601427407949,IR,M,2021,Piaui
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,5.032907471931862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.032907471931862,IR,M,2021,Piaui
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",2.7100271002710024,0.35650623885918,0,0.35650623885918,0,0,0,0,0,0,0,0,0,0,0.3699593044765075,0,0.38291410840430434,0.3884688671706926,4.564381858040868,IR,M,2021,Piaui
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR,M,2021,Piaui
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,0,0,1.06951871657754,1.06951871657754,4.99108734402852,3.9215686274509802,4.63458110516934,6.06060606060606,4.27807486631016,2.8520499108734403,2.8520499108734403,2.13903743315508,2.13903743315508,1.4260249554367197,1.4260249554367197,1.06951871657754,0.71301247771836,0.71301247771836,41.35472370766487,IR,M,2021,Piaui
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,3.799113540173959,4.918179952805992,0,1.2230094466936572,2.884104199893673,1.2719298245614035,0.8277433780529755,3.601108033240997,4.965813656949389,6.239994772779246,3.9466820415671413,4.889185524196964,4.222937439522066,5.755392268550162,8.02432216905901,14.95249370579067,8.854449997733349,49.14199511225437,129.51845506382503,RA,F,2018,Piaui
032-052 NEOPLASIAS,0.8442474533719909,5.296501487637221,2.9239766081871346,0.8153396311291047,2.060074428495481,2.967836257309941,4.966460268317853,8.002462296091105,16.80736930044409,19.88998333823385,26.837437882656566,40.2417577760827,46.068408431149805,47.96160223791801,62.66613503455607,67.8613175878192,53.51167607325807,101.05813510987792,510.7807212025361,RA,F,2018,Piaui
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,1.2663711800579864,0.3783215348312301,0.7309941520467835,0,1.648059542796384,1.2719298245614035,0.8277433780529755,0,2.291913995515103,0,0.3946682041567141,0.7521823883379946,0,0.3836928179033441,0.38211057947900046,1.9169863725372658,3.079808694863774,6.340902595129594,21.66568526026955,RA,F,2018,Piaui
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",2.532742360115973,1.8916076741561507,0.7309941520467835,0,1.648059542796384,1.2719298245614035,0.8277433780529755,2.400738688827331,3.819856659191838,5.459995426181842,5.920023062350712,13.915374184252896,18.043459968867012,23.788954710007342,33.24362041467304,46.00767294089437,57.746413028695756,152.18166228311028,371.43084829878205,RA,F,2018,Piaui
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0,0,0.41201488569909617,0,0.41387168902648774,0.4001231148045552,0,1.5599986931948113,1.973341020783571,0.7521823883379946,1.5356136143716599,1.918464089516721,0.38211057947900046,3.8339727450745307,1.9248804342898589,8.322434656107593,23.42900791068588,RA,F,2018,Piaui
060-063 DOENÇAS DO SISTEMA NERVOSO,1.6884949067439814,3.7832153483123006,1.0964912280701753,2.853688708951866,2.884104199893673,1.6959064327485376,1.6554867561059503,1.2003693444136656,2.291913995515103,2.3399980397922175,1.973341020783571,1.504364776675989,1.9195170179645757,3.069542543226753,1.5284423179160016,3.4505754705670775,6.929569563443491,39.63064121955998,81.49566289068491,RA,F,2018,Piaui
065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3833972745074531,0,0,0.3833972745074531,RA,F,2018,Piaui
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,0.8442474533719909,0.3783215348312301,1.4619883040935668,0.40766981556455234,2.472089314194577,1.6959064327485376,4.1387168902648765,6.401969836872883,8.403684650222043,19.109983991636437,22.496087636932707,41.7461225527587,51.05915267785772,58.3213083213083,104.31618819776712,117.70296327378806,163.61483691463803,658.264950656891,1262.8361884557423,RA,F,2018,Piaui
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,8.020350807033914,2.2699292089873806,0.36549707602339176,1.2230094466936572,0.41201488569909617,2.119883040935673,1.6554867561059503,4.001231148045552,4.201842325111023,4.2899964062857325,4.341350245723856,9.778371048393929,13.43661912575203,14.19663426242373,24.837187666135037,37.956330176237856,51.20181955211025,223.51681647831822,407.8243696560163,RA,F,2018,Piaui
078-082 DOENÇAS DO APARELHO DIGESTIVO,1.2663711800579864,0,0,1.2230094466936572,0,1.2719298245614035,1.6554867561059503,2.0006155740227762,1.527942663676735,3.1199973863896235,5.130686654037283,7.521823883379946,10.749295300601622,7.6738563580668835,13.755980861244018,17.63627462734284,16.55397173489278,44.38631816590718,135.4735604169807,RA,F,2018,Piaui
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,1.2663711800579864,0,0,0,0,0,0.8277433780529755,0,0,0,0.7893364083134282,0.3760911941689973,1.1517102107787451,1.918464089516721,0.38211057947900046,1.9169863725372658,3.079808694863774,12.681805190259192,24.390427298028087,RA,F,2018,Piaui
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0,0,0,0.40766981556455234,0.41201488569909617,0.4239766081871345,0.41387168902648774,0.4001231148045552,1.1459569977575514,1.1699990198961088,0.3946682041567141,0.3760911941689973,0,1.1510784537100325,1.1463317384370013,0.3833972745074531,2.30985652114783,5.151983358542796,15.28701887560631,RA,F,2018,Piaui
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,1.2663711800579864,0,0.7309941520467835,0,1.2360446570972885,0.4239766081871345,0,0.8002462296091104,1.1459569977575514,0.7799993465974058,2.368009224940285,3.7609119416899723,3.455130632336236,2.302156907420065,6.113769271664007,6.134356392119249,7.314545650301461,20.607933434171176,58.440402625995716,RA,F,2018,Piaui
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO",0,0,0,0,2.472089314194577,2.967836257309941,5.38033195734434,4.801477377654662,0.7639713318383676,0.3899996732987029,0.3946682041567141,0,0,0,0,0,0,0,17.170374115797305,RA,F,2018,Piaui
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,67.11767254307328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.11767254307328,RA,F,2018,Piaui
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",31.65927950144966,1.8916076741561507,1.4619883040935668,1.2230094466936572,1.2360446570972885,0.4239766081871345,0.8277433780529755,0.4001231148045552,1.1459569977575514,0.7799993465974058,0.3946682041567141,0.3760911941689973,0.383903403592915,0,0,0,0,0.39630641219559964,42.600698243004175,RA,F,2018,Piaui
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RA,F,2018,Piaui
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,2.466091245376079,1.827485380116959,1.827485380116959,4.02046783625731,5.482456140350877,12.792397660818715,9.868421052631577,11.330409356725141,7.675438596491227,10.59941520467836,7.309941520467835,6.944444444444443,6.578947368421051,5.116959064327485,8.40643274853801,7.675438596491227,8.04093567251462,28.874269005847943,146.83743627461584,RA,F,2018,Piaui
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,7.2473867595818815,2.658296520189103,1.1517893870835045,1.2102448634956373,1.9068938357584047,2.3944448878601645,3.5330168839752445,6.910736322501028,10.131409857812043,13.90374331550802,20.690834473324205,18.68132974812935,32.7570680511857,36.97510526867657,45.946468791886026,56.688438542139416,62.05250596658709,160.28088947275307,485.12060294844645,RA,F,2021,Piaui
032-052 NEOPLASIAS,1.6105303910181956,3.038053165930404,1.919648978472508,2.82390468148982,0.7627575343033618,3.9907414797669403,3.5330168839752445,5.375017139723021,15.586784396633911,25.103980986333926,35.738714090287274,36.615406306333504,46.688234923529045,55.09290685032806,56.40582754125845,62.28269234564001,52.27453532942793,106.98360341021143,515.826356434663,RA,F,2021,Piaui
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,0.402632597754549,0.3797566457413004,0.3839297956945015,0.4034149544985457,1.5255150686067234,1.1972224439300823,0.3925574315528049,1.1517893870835045,0.38966960991584787,0.7724301841948898,0.37619699042407656,0.37362659496258693,0.37651802357684705,0.7395021053735311,1.4941941070532037,2.6106517749669464,2.256454762421349,5.835469276920623,21.061531754671915,RA,F,2021,Piaui
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",0.402632597754549,0,0.767859591389003,0.4034149544985457,1.1441363014550425,0,1.9627871577640248,2.303578774167009,3.1173568793267834,5.407011289364229,10.533515731874147,10.83517125391502,16.943311060958116,23.664067371952992,30.630979194590676,49.97533397793869,63.93288493527154,188.29114200197205,410.3151830741924,RA,F,2021,Piaui
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0.3797566457413004,0,0,0,0.39907414797669405,1.1776722946584148,1.5357191827780057,0.7793392198316957,1.158645276292335,1.1285909712722297,1.8681329748129347,1.506072094307388,1.479004210747062,1.120645580289903,2.2377015214002403,3.0086063498951323,8.558688272816914,26.33764874282025,RA,F,2021,Piaui
060-063 DOENÇAS DO SISTEMA NERVOSO,3.6236933797909407,1.1392699372239012,3.0714383655560122,1.6136598179941826,1.1441363014550425,2.3944448878601645,1.1776722946584148,0,3.5070264892426306,1.158645276292335,2.6333789329685353,2.989012759700696,3.012144188614777,4.437012632241188,3.7354852676330097,8.204905578467548,14.666955955738768,64.19016204612686,122.699044111565,RA,F,2021,Piaui
065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE,0,0,0,0,0,0,0,0.3839297956945015,0,0,0,0,0,0,0,0,0,0.3890312851280415,0.772961080822543,RA,F,2021,Piaui
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,1.207897793263647,0.7595132914826008,0,0.8068299089970914,1.5255150686067234,2.793519035836858,5.495804041739269,8.446455505279033,13.638436347054679,20.469399881164588,31.600547195622433,35.49452652144576,44.05260875849111,67.29469158899133,94.50777727111515,133.1432405233143,160.9604397193896,733.3239724663583,1355.5211749181524,RA,F,2021,Piaui
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,4.428958575300039,3.417809811671704,0.767859591389003,0.8068299089970914,1.1441363014550425,3.9907414797669403,2.3553445893168297,3.0714383655560122,3.1173568793267834,4.2483660130718945,6.771545827633379,9.340664874064673,10.919022683728564,20.336307897772105,23.160008659324667,40.651577638771045,50.01808056700658,214.35623810555094,402.9022877697033,RA,F,2021,Piaui
078-082 DOENÇAS DO APARELHO DIGESTIVO,0.805265195509098,0.3797566457413004,0.3839297956945015,2.4204897269912746,1.1441363014550425,1.9953707398834706,2.3553445893168297,2.68750856986151,1.5586784396633913,4.2483660130718945,7.900136798905608,5.978025519401391,9.412950589421177,11.46228263328973,15.315489597295343,16.036860903368385,21.8123960367397,56.40953634356604,162.3065244391757,RA,F,2021,Piaui
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0,0.3797566457413004,0.3839297956945015,0,0.3813787671516809,0.39907414797669405,0,0,0,0.3862150920974449,0.37619699042407656,0.37362659496258693,0.37651802357684705,1.8487552634338285,1.120645580289903,2.983602028533654,4.888985318579589,17.895439115889907,31.794123364352014,RA,F,2021,Piaui
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0,0,0,0,1.1441363014550425,0.39907414797669405,0.7851148631056099,1.1517893870835045,0.38966960991584787,0.3862150920974449,1.8809849521203832,0,1.8825901178842357,1.479004210747062,0,1.1188507607001201,0.752151587473783,7.002563132304748,18.372144162864476,RA,F,2021,Piaui
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,0,0.3797566457413004,0,1.2102448634956373,0,1.1972224439300823,0.7851148631056099,1.5357191827780057,1.9483480495792396,1.5448603683897795,2.6333789329685353,3.3626393546632825,3.012144188614777,4.437012632241188,1.8677426338165053,9.696706592734374,10.15404643089607,24.898002248194654,68.66293943114904,RA,F,2021,Piaui
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO",0,0,0,0,1.9068938357584047,1.9953707398834706,7.458591199503293,2.303578774167009,6.234713758653566,0.7724301841948898,0,0,0,0,0,0,0,0,20.671578492160634,RA,F,2021,Piaui
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,59.58962446767325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.58962446767325,RA,F,2021,Piaui
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",26.976384049554788,3.417809811671704,0.3839297956945015,1.6136598179941826,1.5255150686067234,0.39907414797669405,0.3925574315528049,0,0.38966960991584787,1.158645276292335,0,0,0,0.7395021053735311,0,0,0,0.3890312851280415,37.38577839976114,RA,F,2021,Piaui
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RA,F,2021,Piaui
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,1.9357336430507166,3.9215686274509802,3.20855614973262,5.3475935828877,9.26916221033868,9.62566844919786,9.98217468805704,10.338680926916219,16.042780748663098,6.41711229946524,10.6951871657754,9.26916221033868,9.26916221033868,6.41711229946524,6.41711229946524,6.06060606060606,7.1301247771836,30.659536541889484,162.00703489082255,RA,F,2021,Piaui
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,5.971626491741909,1.9535188546077837,0.7538377192982455,1.6158818097876262,1.3534813596491226,2.5103878116343483,6.5900230373914574,8.236553825879252,8.926801466944195,10.76847248414195,9.235235977267111,7.818861499740912,10.566188197767143,13.188841934519994,10.055300612492838,8.825231481481481,14.77920227920228,37.25447296771684,160.4039198112645,RA,M,2018,Piaui
032-052 NEOPLASIAS,0.8530894988202725,1.9535188546077837,2.6384320175438587,2.8277931671283465,3.609283625730994,5.857571560480147,4.65178096757044,4.94193229552755,8.926801466944195,11.96496942682439,19.27353595255745,32.83921829891183,33.65526611140646,52.75536773808,70.38710428744987,86.33378623188405,85.17487629329734,142.35130197138116,570.9956297661462,RA,M,2018,Piaui
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,0.42654474941013626,1.9535188546077837,1.5076754385964908,1.2119113573407199,0.4511604532163742,0.41839796860572476,0.38764841396420335,0,1.6230548121716715,1.5953292569099182,0.4015319990116135,0.3909430749870456,0,0.7758142314423526,3.4806809812475215,1.534822866344605,3.111411006147848,8.235199287600564,27.50564475160457,RA,M,2018,Piaui
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",3.8389027446912265,0,0.37691885964912275,0.8079409048938132,0.9023209064327484,0,1.9382420698210172,1.2354830738818876,4.057637030429179,11.566137112596909,11.644427971336793,14.855836849507735,23.08907791363932,21.722798480385883,32.09961349372715,34.53351449275362,35.003373819163286,95.68517267497798,293.3573983978877,RA,M,2018,Piaui
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0,0,0.4511604532163742,0.41839796860572476,1.16294524189261,7.412898443291326,8.521037763901276,5.982484713412195,5.62144798616259,9.382633799689094,7.826806072420107,4.654885388654116,7.734846624994492,2.685940016103059,5.444969260758734,11.372418063829349,78.67287179693103,RA,M,2018,Piaui
060-063 DOENÇAS DO SISTEMA NERVOSO,2.5592684964608177,3.9070377092155666,3.7691885964912273,1.6158818097876262,5.413925438596491,4.183979686057247,2.32589048378522,3.2946215303517006,5.274928139557933,4.785987770729755,2.409191994069681,5.082259974831592,3.130722428968043,4.26697827293294,3.8674233124972455,6.139291465378421,8.556380266906581,31.76434010931646,102.34729748593455,RA,M,2018,Piaui
064 DOENÇAS DOS OLHOS E ANEXOS,0,0,0,0,0,0,0,0,0.4057637030429179,0,0,0,0.3913403036210053,0,0,0,0,0,0.7971040066639232,RA,M,2018,Piaui
065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3837057165861513,0,0.39215234702859825,0.7758580636147496,RA,M,2018,Piaui
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,2.5592684964608177,1.5628150836862265,0.37691885964912275,2.4238227146814397,3.1581231725146193,6.694367497691596,7.752968279284068,14.413969195288693,23.940058479532162,29.114758938606006,44.16851989127748,59.42334739803092,88.44290861834719,105.51073547615998,140.00072391240033,189.16691827697255,205.35312640575793,623.5222317754713,1547.5855824718124,RA,M,2018,Piaui
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,9.383984487022998,3.9070377092155666,0.37691885964912275,1.2119113573407199,4.060444078947368,3.765581717451523,3.48883572567783,4.530104604233588,7.303746654772523,8.375478598777072,12.045959970348406,12.901121474572506,17.61031366294524,15.516284628847052,34.80680981247521,37.60316022544282,63.39499925026241,205.48782984298558,445.7705226609675,RA,M,2018,Piaui
078-082 DOENÇAS DO APARELHO DIGESTIVO,3.8389027446912265,0.7814075418431133,0,0.8079409048938132,1.8046418128654964,1.2551939058171742,4.65178096757044,4.118276912939626,14.201729606502132,23.132274225193814,20.076599950580682,25.020356799170916,23.87175852088132,24.82605540615528,20.884085887485128,20.336402979066026,17.112760533813166,46.666129296403184,253.38629799587255,RA,M,2018,Piaui
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0.42654474941013626,0,0,0,0,0,0,0.823655382587925,1.217291109128754,0,0.4015319990116135,1.1728292249611367,1.565361214484021,1.163721347163529,2.7071963187480717,3.069645732689211,2.7224846303793666,5.0979805113717775,20.368242219935542,RA,M,2018,Piaui
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0.42654474941013626,0.39070377092155667,0,0,0,0,0.38764841396420335,0,0,0.3988323142274796,0.4015319990116135,0.7818861499740912,0,0.7758142314423526,0.7734846624994491,0.7674114331723026,0,1.9607617351429918,7.064619459766177,RA,M,2018,Piaui
