Causa - CID-BR-10,<1,1 a 4 anos,5 a 9 anos,10 a 14 anos,15 a 19 anos,20 a 24 anos,25 a 29 anos,30 a 34 anos,35 a 39 anos,40 a 44 anos,45 a 49 anos,50 a 54 anos,55 a 59 anos,60 a 64 anos,65 a 69 anos,70 a 74 anos,75 a 79 anos,80 anos e mais,Total,tipologia,sexo,ano,estado
064 DOENÇAS DOS OLHOS E ANEXOS,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,IA,F,2018,Rio Grande do Norte
065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,IA,F,2018,Rio Grande do Norte
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,0,0,0.3333333333333333,0,0.3333333333333333,1,1,2.333333333333333,2.333333333333333,5.666666666666667,8.333333333333334,10.66666666666667,13.66666666666667,21.66666666666667,33,37,50,177,364.3333333333333,IA,F,2018,Rio Grande do Norte
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,2.666666666666667,1,0.3333333333333333,0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,1.333333333333333,1.666666666666667,3,6,5.333333333333333,7,10.66666666666667,21.66666666666667,96,159,IA,F,2018,Rio Grande do Norte
078-082 DOENÇAS DO APARELHO DIGESTIVO,0,0.3333333333333333,0,0.3333333333333333,1,0.3333333333333333,1.333333333333333,1.666666666666667,1,1.666666666666667,0.3333333333333333,3,2.333333333333333,4.333333333333333,4,5.666666666666667,6.333333333333333,13,46.66666666666666,IA,F,2018,Rio Grande do Norte
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,4.666666666666667,7.666666666666667,IA,F,2018,Rio Grande do Norte
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0,0,0,0,0,0,0.6666666666666666,0,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,1,5.666666666666667,10.66666666666667,IA,F,2018,Rio Grande do Norte
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,1.333333333333333,0,0.6666666666666666,2,1.333333333333333,2.333333333333333,3.333333333333333,2.333333333333333,2.666666666666667,16,33,IA,F,2018,Rio Grande do Norte
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO",0,0,0,0,0.3333333333333333,1,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0,0,4,IA,F,2018,Rio Grande do Norte
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,14.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.33333333333333,IA,F,2018,Rio Grande do Norte
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",5,2,0.3333333333333333,0.6666666666666666,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,9.666666666666666,IA,F,2018,Rio Grande do Norte
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",0.3333333333333333,0,0.3333333333333333,1,1,0.6666666666666666,0,1.333333333333333,1.666666666666667,1,0.3333333333333333,0,1,1.666666666666667,1,2.333333333333333,3.666666666666667,22,39.33333333333334,IA,F,2018,Rio Grande do Norte
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,1.333333333333333,0.3333333333333333,0.3333333333333333,1.333333333333333,4.666666666666667,3.333333333333333,3.333333333333333,3,2.666666666666667,4.333333333333333,1,3,2.666666666666667,2,2.333333333333333,2,2.666666666666667,10.33333333333333,50.66666666666666,IA,F,2018,Rio Grande do Norte
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,1,1,0.6666666666666666,0,0.6666666666666666,1.333333333333333,1.333333333333333,4.666666666666667,4,9.333333333333334,9.666666666666666,12,9.666666666666666,17,18.33333333333333,18.33333333333333,18.33333333333333,69,196.3333333333333,IA,F,2021,Rio Grande do Norte
032-052 NEOPLASIAS,0,0,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,3.333333333333333,5,9,10.33333333333333,13.66666666666667,20.66666666666667,23.33333333333333,21.33333333333333,29.66666666666667,23,42.66666666666666,205,IA,F,2021,Rio Grande do Norte
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,0,0,0,0,0,0.6666666666666666,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0.6666666666666666,1,1.666666666666667,1,5,10.66666666666667,IA,F,2021,Rio Grande do Norte
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",0,0,0,0,0.6666666666666666,0.3333333333333333,0,1,1,2,4,3.333333333333333,4.666666666666667,6.666666666666667,12.66666666666667,21,15.33333333333333,62.66666666666666,135.3333333333333,IA,F,2021,Rio Grande do Norte
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,1,0.6666666666666666,1.333333333333333,0.6666666666666666,1,0.3333333333333333,3.666666666666667,9.666666666666666,IA,F,2021,Rio Grande do Norte
060-063 DOENÇAS DO SISTEMA NERVOSO,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1,1,0.6666666666666666,0,1.666666666666667,1.666666666666667,3.333333333333333,4.333333333333333,28.33333333333333,45.33333333333334,IA,F,2021,Rio Grande do Norte
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.333333333333333,0.6666666666666666,1,4.333333333333333,5.333333333333333,9,9,15,21,28.33333333333333,38.66666666666666,54,193.3333333333333,382,IA,F,2021,Rio Grande do Norte
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,1,0.3333333333333333,0.3333333333333333,0,0,0,0.6666666666666666,1,1.666666666666667,0.6666666666666666,2,5,4,3.666666666666667,10.66666666666667,15,20.33333333333333,91,157.3333333333333,IA,F,2021,Rio Grande do Norte
078-082 DOENÇAS DO APARELHO DIGESTIVO,0.3333333333333333,0.3333333333333333,0,1,0,0,0.3333333333333333,0,0.3333333333333333,1.333333333333333,2.666666666666667,2,3,3.333333333333333,3.666666666666667,8,7.666666666666667,16.33333333333333,50.33333333333334,IA,F,2021,Rio Grande do Norte
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0,0,0,0,0,1,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,2,1.333333333333333,7.333333333333333,14.66666666666667,IA,F,2021,Rio Grande do Norte
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,1.333333333333333,0.3333333333333333,0,1.333333333333333,0.6666666666666666,0.6666666666666666,1.333333333333333,8.333333333333334,15.66666666666667,IA,F,2021,Rio Grande do Norte
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0,0,1.333333333333333,0.3333333333333333,2,1,2.333333333333333,1.666666666666667,4.333333333333333,2.333333333333333,21,37,IA,F,2021,Rio Grande do Norte
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO",0,0,0,0,0.3333333333333333,1.666666666666667,0.3333333333333333,2,1,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,6,IA,F,2021,Rio Grande do Norte
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,16,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0.3333333333333333,0,16.66666666666667,IA,F,2021,Rio Grande do Norte
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",5.333333333333334,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,6.666666666666667,IA,F,2021,Rio Grande do Norte
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",0,0.3333333333333333,0,0,0,0.3333333333333333,1,0.3333333333333333,1.666666666666667,1.333333333333333,1,0.6666666666666666,1.666666666666667,3.333333333333333,2.333333333333333,3.666666666666667,2.666666666666667,38,58.33333333333334,IA,F,2021,Rio Grande do Norte
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,0.3333333333333333,1,0.3333333333333333,1.333333333333333,2.333333333333333,2,3.666666666666667,3,2.666666666666667,3.333333333333333,2.333333333333333,1.333333333333333,3,1.666666666666667,1.333333333333333,1,3.666666666666667,12,46.33333333333334,IA,F,2021,Rio Grande do Norte
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,2.333333333333333,1,0.3333333333333333,1.666666666666667,0.3333333333333333,1.666666666666667,1.666666666666667,1.666666666666667,2,5.333333333333333,2.333333333333333,2.333333333333333,5,4.666666666666667,3.333333333333333,4.666666666666667,5.333333333333333,14,59.66666666666666,IA,M,2018,Rio Grande do Norte
032-052 NEOPLASIAS,0.3333333333333333,0.3333333333333333,1.333333333333333,1.333333333333333,1.666666666666667,1,1,2.666666666666667,2,1.666666666666667,4,11.33333333333333,22.33333333333333,19.66666666666667,28.66666666666667,26.33333333333333,29.33333333333333,60.66666666666666,215.6666666666667,IA,M,2018,Rio Grande do Norte
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,0,0,0.6666666666666666,0,1,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.333333333333333,1.666666666666667,1,2.333333333333333,11,IA,M,2018,Rio Grande do Norte
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",0.3333333333333333,0,0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.333333333333333,2.666666666666667,5.333333333333333,4.666666666666667,5,9,16.66666666666667,13.66666666666667,12.33333333333333,39.66666666666666,112.6666666666667,IA,M,2018,Rio Grande do Norte
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0,0,0,0.6666666666666666,0,1.666666666666667,1.666666666666667,4,1.333333333333333,4.666666666666667,3.333333333333333,4,2,1,1.333333333333333,4,29.66666666666667,IA,M,2018,Rio Grande do Norte
060-063 DOENÇAS DO SISTEMA NERVOSO,0,1.333333333333333,0.3333333333333333,0.3333333333333333,1.333333333333333,0.6666666666666666,0.3333333333333333,1.333333333333333,0.3333333333333333,1.666666666666667,1,0.6666666666666666,1,0.3333333333333333,1,3.333333333333333,4.666666666666667,9.333333333333334,29,IA,M,2018,Rio Grande do Norte
064 DOENÇAS DOS OLHOS E ANEXOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.3333333333333333,IA,M,2018,Rio Grande do Norte
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,0.3333333333333333,0,0,0.6666666666666666,0.3333333333333333,0,2.666666666666667,3,5.666666666666667,12,14,21,24.33333333333333,30.33333333333333,41,49.33333333333334,55,146.6666666666667,406.3333333333333,IA,M,2018,Rio Grande do Norte
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,0.6666666666666666,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.6666666666666666,0.6666666666666666,2.333333333333333,3.666666666666667,2.666666666666667,7.333333333333333,4,6,12,15.66666666666667,18,87.33333333333333,164,IA,M,2018,Rio Grande do Norte
078-082 DOENÇAS DO APARELHO DIGESTIVO,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,1.666666666666667,4.333333333333333,5.666666666666667,8,6.666666666666667,8.333333333333334,7.333333333333333,10.33333333333333,7,6.333333333333333,6,13,86,IA,M,2018,Rio Grande do Norte
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.6666666666666666,0.3333333333333333,3.666666666666667,6.666666666666667,IA,M,2018,Rio Grande do Norte
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0.6666666666666666,0,0.6666666666666666,1,2.666666666666667,5.333333333333333,IA,M,2018,Rio Grande do Norte
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,0,0,0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,2,2.666666666666667,3.333333333333333,3,4,6.333333333333333,17.33333333333333,42,IA,M,2018,Rio Grande do Norte
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,20.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.66666666666667,IA,M,2018,Rio Grande do Norte
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",5.666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0,0,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,8.666666666666666,IA,M,2018,Rio Grande do Norte
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",0.3333333333333333,0.3333333333333333,1,0,0.6666666666666666,1.333333333333333,1.666666666666667,2,2,1.666666666666667,3,5,2.666666666666667,3.666666666666667,3.333333333333333,5,6,19.33333333333333,59,IA,M,2018,Rio Grande do Norte
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,0.6666666666666666,2.666666666666667,0.6666666666666666,2,40.33333333333334,47.66666666666666,38,30.33333333333333,25.33333333333333,25,19.33333333333333,16.33333333333333,16,12.33333333333333,8,6.666666666666667,4,7,302.3333333333333,IA,M,2018,Rio Grande do Norte
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,0.6666666666666666,0.6666666666666666,0,0,0.3333333333333333,1.333333333333333,5.333333333333333,9,8,13.33333333333333,14.33333333333333,12.33333333333333,19.33333333333333,14.33333333333333,16.33333333333333,27,18.33333333333333,75,235.6666666666667,IA,M,2021,Rio Grande do Norte
032-052 NEOPLASIAS,0,0,0.6666666666666666,1,1.333333333333333,1,1,0.3333333333333333,4.333333333333333,3,7.666666666666667,11.33333333333333,19.33333333333333,24.66666666666667,32,28,36,57,228.6666666666667,IA,M,2021,Rio Grande do Norte
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,0.3333333333333333,0.6666666666666666,0,0,0.3333333333333333,0,0,0,0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.666666666666667,0.3333333333333333,3.333333333333333,9.333333333333334,IA,M,2021,Rio Grande do Norte
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,1,0.6666666666666666,1,2.333333333333333,2,4.333333333333333,4.666666666666667,10,9.333333333333334,12,10.33333333333333,15,41.66666666666666,115.3333333333333,IA,M,2021,Rio Grande do Norte
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,1.333333333333333,0.3333333333333333,4,5,3.666666666666667,3.333333333333333,3,2.666666666666667,2,1.666666666666667,28.33333333333333,IA,M,2021,Rio Grande do Norte
060-063 DOENÇAS DO SISTEMA NERVOSO,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1,0.3333333333333333,1.333333333333333,0.6666666666666666,1,0.6666666666666666,2,1.333333333333333,2,0.6666666666666666,1.333333333333333,4,6.333333333333333,24,48.66666666666666,IA,M,2021,Rio Grande do Norte
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,0,0.3333333333333333,0,0.3333333333333333,1.333333333333333,0.6666666666666666,2.666666666666667,3.333333333333333,8.333333333333334,13,13.33333333333333,22.66666666666667,33.66666666666666,35.66666666666666,37,57.33333333333334,52.33333333333334,156.6666666666667,438.6666666666667,IA,M,2021,Rio Grande do Norte
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,1,1,0,0.3333333333333333,0,0.6666666666666666,1.666666666666667,2.666666666666667,3,1.666666666666667,3,6,9,9.666666666666666,14,17.66666666666667,17.33333333333333,92.66666666666667,181.3333333333333,IA,M,2021,Rio Grande do Norte
078-082 DOENÇAS DO APARELHO DIGESTIVO,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0.3333333333333333,2.333333333333333,2,4.333333333333333,8,8.333333333333334,9.666666666666666,9,11.33333333333333,11.66666666666667,7.666666666666667,7,13.66666666666667,97,IA,M,2021,Rio Grande do Norte
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,1.666666666666667,0.6666666666666666,1,2.666666666666667,7.666666666666667,IA,M,2021,Rio Grande do Norte
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,1,0.6666666666666666,0.3333333333333333,1,0.6666666666666666,1.666666666666667,4.333333333333333,11,IA,M,2021,Rio Grande do Norte
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,0.3333333333333333,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,1,0.6666666666666666,1.333333333333333,1.666666666666667,1,3.333333333333333,4.333333333333333,4.666666666666667,21.66666666666667,40.66666666666666,IA,M,2021,Rio Grande do Norte
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,20.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,21,IA,M,2021,Rio Grande do Norte
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",6,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,8,IA,M,2021,Rio Grande do Norte
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",0.6666666666666666,0,0,0,0.6666666666666666,0.3333333333333333,1.666666666666667,2.333333333333333,3.666666666666667,3.333333333333333,5.333333333333333,3,5,5.666666666666667,3.666666666666667,7,6,32.33333333333334,81,IA,M,2021,Rio Grande do Norte
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,0.3333333333333333,1.333333333333333,0.6666666666666666,1.666666666666667,23,38.33333333333334,35,33.33333333333334,27.33333333333333,23.33333333333333,21.66666666666667,17.33333333333333,18.33333333333333,9.333333333333334,6,8,5.333333333333333,11,281.3333333333333,IA,M,2021,Rio Grande do Norte
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,2.333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,0,0.6666666666666666,1.666666666666667,1.666666666666667,1.333333333333333,1,5.666666666666667,3,2.333333333333333,5.666666666666667,9,11.66666666666667,36.33333333333334,84,RA,F,2018,Rio Grande do Norte
032-052 NEOPLASIAS,0.6666666666666666,1.333333333333333,0.6666666666666666,2.666666666666667,1.333333333333333,1.666666666666667,3.666666666666667,3.666666666666667,7.666666666666667,11,21,21.66666666666667,31.66666666666667,37,49.33333333333334,38,47.33333333333334,78,358.3333333333333,RA,F,2018,Rio Grande do Norte
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.333333333333333,0.3333333333333333,0,0,0.3333333333333333,0.6666666666666666,1.666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1.666666666666667,3.333333333333333,6.333333333333333,19.66666666666667,RA,F,2018,Rio Grande do Norte
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.6666666666666666,0.6666666666666666,1.333333333333333,2.666666666666667,1.666666666666667,5.333333333333333,8,12,16.33333333333333,21.33333333333333,28.33333333333333,33.33333333333334,114,246.6666666666667,RA,F,2018,Rio Grande do Norte
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,1,0.6666666666666666,1,0.3333333333333333,1.333333333333333,1.666666666666667,4.666666666666667,11.66666666666667,RA,F,2018,Rio Grande do Norte
060-063 DOENÇAS DO SISTEMA NERVOSO,0.3333333333333333,0,0.3333333333333333,0.6666666666666666,1.333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.3333333333333333,1.333333333333333,2,1.333333333333333,1,2,2.666666666666667,7.333333333333333,32.66666666666666,55,RA,F,2018,Rio Grande do Norte
065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,1,RA,F,2018,Rio Grande do Norte
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,2,0.3333333333333333,0,0.3333333333333333,1,0.6666666666666666,3.333333333333333,4,7,8.333333333333334,15.66666666666667,24.66666666666667,24,32.66666666666666,49.33333333333334,69.33333333333333,83,328.6666666666667,654.6666666666666,RA,F,2018,Rio Grande do Norte
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,1.333333333333333,2,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1,1.333333333333333,3.666666666666667,2.666666666666667,6.666666666666667,8,11.66666666666667,12.66666666666667,23,31.66666666666667,171,279.3333333333333,RA,F,2018,Rio Grande do Norte
078-082 DOENÇAS DO APARELHO DIGESTIVO,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,1,0.6666666666666666,2,3,4.666666666666667,4.666666666666667,6.666666666666667,6.333333333333333,7.666666666666667,12,40,90.66666666666667,RA,F,2018,Rio Grande do Norte
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0.3333333333333333,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,2,9.666666666666666,14.33333333333333,RA,F,2018,Rio Grande do Norte
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.333333333333333,0.3333333333333333,0,0,0.6666666666666666,1.333333333333333,1.666666666666667,1.666666666666667,0.6666666666666666,1.333333333333333,6.333333333333333,16.33333333333333,RA,F,2018,Rio Grande do Norte
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,0.6666666666666666,0.6666666666666666,0,0,0.3333333333333333,0.3333333333333333,1,1,0.6666666666666666,0.6666666666666666,1.333333333333333,2.333333333333333,2,3.666666666666667,5,4.333333333333333,6.333333333333333,23,53.33333333333334,RA,F,2018,Rio Grande do Norte
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO",0,0,0,0,1,1.333333333333333,3.666666666666667,2,2,1.333333333333333,0,0,0,0,0,0,0,0,11.33333333333333,RA,F,2018,Rio Grande do Norte
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,33.33333333333333,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.66666666666666,RA,F,2018,Rio Grande do Norte
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",15.66666666666667,1.666666666666667,0.6666666666666666,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0,0.6666666666666666,1,20.66666666666667,RA,F,2018,Rio Grande do Norte
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",0.3333333333333333,0.6666666666666666,1,0.3333333333333333,0.3333333333333333,1.666666666666667,0,1,1.666666666666667,1.666666666666667,1.666666666666667,1.666666666666667,3.333333333333333,1,4.333333333333333,5.333333333333333,5,52.66666666666666,83.66666666666667,RA,F,2018,Rio Grande do Norte
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,0.6666666666666666,2.666666666666667,1,2.666666666666667,5.333333333333333,8.666666666666666,6.666666666666667,5.333333333333333,3.666666666666667,4,2.333333333333333,3.333333333333333,3.666666666666667,3.333333333333333,2.333333333333333,2.666666666666667,4,20.33333333333333,82.66666666666667,RA,F,2018,Rio Grande do Norte
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,3,1.333333333333333,1,0.6666666666666666,1.333333333333333,3,3.666666666666667,6,7.666666666666667,14.33333333333333,15.33333333333333,15,23,25.33333333333333,20.33333333333333,33.33333333333334,40.66666666666666,119,334,RA,F,2021,Rio Grande do Norte
032-052 NEOPLASIAS,1.666666666666667,0.3333333333333333,1.666666666666667,2.666666666666667,1,1.333333333333333,3,5.333333333333333,10.66666666666667,15,23,27.33333333333333,32.66666666666666,43,42,53,35.66666666666666,86.66666666666667,386,RA,F,2021,Rio Grande do Norte
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0,0.6666666666666666,1.333333333333333,0.6666666666666666,1,0.3333333333333333,2,1,7.333333333333333,16.66666666666667,RA,F,2021,Rio Grande do Norte
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",0.3333333333333333,0.6666666666666666,0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1,2.333333333333333,2.333333333333333,3.666666666666667,8.333333333333334,9.333333333333334,14.33333333333333,18.66666666666667,33.66666666666666,33.33333333333334,120,249.6666666666667,RA,F,2021,Rio Grande do Norte
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0,0,0,0,0,0,1,0.6666666666666666,1,0.6666666666666666,0.3333333333333333,0.6666666666666666,1,0.3333333333333333,1,7.333333333333333,14,RA,F,2021,Rio Grande do Norte
060-063 DOENÇAS DO SISTEMA NERVOSO,0,1,0.6666666666666666,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.333333333333333,1.666666666666667,2,1,2,3.666666666666667,7.333333333333333,41.33333333333334,65.66666666666667,RA,F,2021,Rio Grande do Norte
065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0.3333333333333333,RA,F,2021,Rio Grande do Norte
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.333333333333333,3.333333333333333,6.666666666666667,3.666666666666667,10.66666666666667,16.33333333333333,23,32.66666666666666,39,60.66666666666666,77.66666666666667,87.33333333333333,359.3333333333333,724.3333333333334,RA,F,2021,Rio Grande do Norte
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,0.3333333333333333,0.6666666666666666,0.3333333333333333,0,1.333333333333333,1,0.6666666666666666,1.666666666666667,1.333333333333333,4,4.666666666666667,5.333333333333333,8.666666666666666,10,17,30.33333333333333,30.66666666666667,169.3333333333333,287.3333333333333,RA,F,2021,Rio Grande do Norte
